1.23E+00	4.59E+00	0.00E+00
8.73E-16	4.75E+00	0.00E+00
-1.23E+00	4.59E+00	0.00E+00
-2.38E+00	4.11E+00	0.00E+00
-3.36E+00	3.36E+00	0.00E+00
-4.11E+00	2.38E+00	0.00E+00
-4.59E+00	1.23E+00	0.00E+00
-4.75E+00	0.00E+00	0.00E+00
-4.59E+00	-1.23E+00	0.00E+00
-4.11E+00	-2.38E+00	0.00E+00
-3.36E+00	-3.36E+00	0.00E+00
-2.38E+00	-4.11E+00	0.00E+00
-1.23E+00	-4.59E+00	0.00E+00
-2.91E-16	-4.75E+00	0.00E+00
1.23E+00	-4.59E+00	0.00E+00
2.38E+00	-4.11E+00	0.00E+00
3.36E+00	-3.36E+00	0.00E+00
4.11E+00	-2.38E+00	0.00E+00
4.59E+00	-1.23E+00	0.00E+00
5.00E+00	-6.12E-16	0.00E+00
4.83E+00	1.29E+00	0.00E+00
4.33E+00	2.50E+00	0.00E+00
3.54E+00	3.54E+00	0.00E+00
2.50E+00	4.33E+00	0.00E+00
1.29E+00	4.83E+00	0.00E+00
9.18E-16	5.00E+00	0.00E+00
-1.29E+00	4.83E+00	0.00E+00
-2.50E+00	4.33E+00	0.00E+00
-3.54E+00	3.54E+00	0.00E+00
-4.33E+00	2.50E+00	0.00E+00
-4.83E+00	1.29E+00	0.00E+00
-5.00E+00	0.00E+00	0.00E+00
-4.83E+00	-1.29E+00	0.00E+00
-4.33E+00	-2.50E+00	0.00E+00
-3.54E+00	-3.54E+00	0.00E+00
-2.50E+00	-4.33E+00	0.00E+00
-1.29E+00	-4.83E+00	0.00E+00
-3.06E-16	-5.00E+00	0.00E+00
1.29E+00	-4.83E+00	0.00E+00
2.50E+00	-4.33E+00	0.00E+00
3.54E+00	-3.54E+00	0.00E+00
4.33E+00	-2.50E+00	0.00E+00
4.83E+00	-1.29E+00	0.00E+00
5.25E+00	-6.43E-16	0.00E+00
5.07E+00	1.36E+00	0.00E+00
4.55E+00	2.63E+00	0.00E+00
3.71E+00	3.71E+00	0.00E+00
2.63E+00	4.55E+00	0.00E+00
1.36E+00	5.07E+00	0.00E+00
9.64E-16	5.25E+00	0.00E+00
-1.36E+00	5.07E+00	0.00E+00
-2.63E+00	4.55E+00	0.00E+00
-3.71E+00	3.71E+00	0.00E+00
-4.55E+00	2.63E+00	0.00E+00
-5.07E+00	1.36E+00	0.00E+00
-5.25E+00	0.00E+00	0.00E+00
-5.07E+00	-1.36E+00	0.00E+00
-4.55E+00	-2.63E+00	0.00E+00
-3.71E+00	-3.71E+00	0.00E+00
-2.63E+00	-4.55E+00	0.00E+00
-1.36E+00	-5.07E+00	0.00E+00
-3.21E-16	-5.25E+00	0.00E+00
1.36E+00	-5.07E+00	0.00E+00
2.63E+00	-4.55E+00	0.00E+00
3.71E+00	-3.71E+00	0.00E+00
4.55E+00	-2.63E+00	0.00E+00
5.07E+00	-1.36E+00	0.00E+00
5.50E+00	-6.74E-16	0.00E+00
5.31E+00	1.42E+00	0.00E+00
4.76E+00	2.75E+00	0.00E+00
3.89E+00	3.89E+00	0.00E+00
2.75E+00	4.76E+00	0.00E+00
1.42E+00	5.31E+00	0.00E+00
1.01E-15	5.50E+00	0.00E+00
-1.42E+00	5.31E+00	0.00E+00
-2.75E+00	4.76E+00	0.00E+00
-3.89E+00	3.89E+00	0.00E+00
-4.76E+00	2.75E+00	0.00E+00
-5.31E+00	1.42E+00	0.00E+00
-5.50E+00	0.00E+00	0.00E+00
-5.31E+00	-1.42E+00	0.00E+00
-4.76E+00	-2.75E+00	0.00E+00
-3.89E+00	-3.89E+00	0.00E+00
-2.75E+00	-4.76E+00	0.00E+00
-1.42E+00	-5.31E+00	0.00E+00
-3.37E-16	-5.50E+00	0.00E+00
1.42E+00	-5.31E+00	0.00E+00
2.75E+00	-4.76E+00	0.00E+00
3.89E+00	-3.89E+00	0.00E+00
4.76E+00	-2.75E+00	0.00E+00
5.31E+00	-1.42E+00	0.00E+00
5.75E+00	-7.04E-16	0.00E+00
5.55E+00	1.49E+00	0.00E+00
4.98E+00	2.88E+00	0.00E+00
4.07E+00	4.07E+00	0.00E+00
2.88E+00	4.98E+00	0.00E+00
1.49E+00	5.55E+00	0.00E+00
1.06E-15	5.75E+00	0.00E+00
-1.49E+00	5.55E+00	0.00E+00
-2.88E+00	4.98E+00	0.00E+00
-4.07E+00	4.07E+00	0.00E+00
-4.98E+00	2.88E+00	0.00E+00
-5.55E+00	1.49E+00	0.00E+00
-5.75E+00	0.00E+00	0.00E+00
-5.55E+00	-1.49E+00	0.00E+00
-4.98E+00	-2.88E+00	0.00E+00
-4.07E+00	-4.07E+00	0.00E+00
-2.88E+00	-4.98E+00	0.00E+00
-1.49E+00	-5.55E+00	0.00E+00
-3.52E-16	-5.75E+00	0.00E+00
1.49E+00	-5.55E+00	0.00E+00
2.88E+00	-4.98E+00	0.00E+00
4.07E+00	-4.07E+00	0.00E+00
4.98E+00	-2.88E+00	0.00E+00
5.55E+00	-1.49E+00	0.00E+00
6.00E+00	-7.35E-16	0.00E+00
5.80E+00	1.55E+00	0.00E+00
5.20E+00	3.00E+00	0.00E+00
4.24E+00	4.24E+00	0.00E+00
3.00E+00	5.20E+00	0.00E+00
1.55E+00	5.80E+00	0.00E+00
1.10E-15	6.00E+00	0.00E+00
-1.55E+00	5.80E+00	0.00E+00
-3.00E+00	5.20E+00	0.00E+00
-4.24E+00	4.24E+00	0.00E+00
-5.20E+00	3.00E+00	0.00E+00
-5.80E+00	1.55E+00	0.00E+00
-6.00E+00	0.00E+00	0.00E+00
-5.80E+00	-1.55E+00	0.00E+00
-5.20E+00	-3.00E+00	0.00E+00
-4.24E+00	-4.24E+00	0.00E+00
-3.00E+00	-5.20E+00	0.00E+00
-1.55E+00	-5.80E+00	0.00E+00
-3.67E-16	-6.00E+00	0.00E+00
1.55E+00	-5.80E+00	0.00E+00
3.00E+00	-5.20E+00	0.00E+00
4.24E+00	-4.24E+00	0.00E+00
5.20E+00	-3.00E+00	0.00E+00
5.80E+00	-1.55E+00	0.00E+00
6.25E+00	-7.65E-16	0.00E+00
6.04E+00	1.62E+00	0.00E+00
5.41E+00	3.13E+00	0.00E+00
4.42E+00	4.42E+00	0.00E+00
3.13E+00	5.41E+00	0.00E+00
1.62E+00	6.04E+00	0.00E+00
1.15E-15	6.25E+00	0.00E+00
-1.62E+00	6.04E+00	0.00E+00
-3.13E+00	5.41E+00	0.00E+00
-4.42E+00	4.42E+00	0.00E+00
-5.41E+00	3.13E+00	0.00E+00
-6.04E+00	1.62E+00	0.00E+00
-6.25E+00	0.00E+00	0.00E+00
-6.04E+00	-1.62E+00	0.00E+00
-5.41E+00	-3.13E+00	0.00E+00
-4.42E+00	-4.42E+00	0.00E+00
-3.13E+00	-5.41E+00	0.00E+00
-1.62E+00	-6.04E+00	0.00E+00
-3.83E-16	-6.25E+00	0.00E+00
1.62E+00	-6.04E+00	0.00E+00
3.13E+00	-5.41E+00	0.00E+00
4.42E+00	-4.42E+00	0.00E+00
5.41E+00	-3.13E+00	0.00E+00
6.04E+00	-1.62E+00	0.00E+00
6.50E+00	-7.96E-16	0.00E+00
6.28E+00	1.68E+00	0.00E+00
5.63E+00	3.25E+00	0.00E+00
4.60E+00	4.60E+00	0.00E+00
3.25E+00	5.63E+00	0.00E+00
1.68E+00	6.28E+00	0.00E+00
1.19E-15	6.50E+00	0.00E+00
-1.68E+00	6.28E+00	0.00E+00
-3.25E+00	5.63E+00	0.00E+00
-4.60E+00	4.60E+00	0.00E+00
-5.63E+00	3.25E+00	0.00E+00
-6.28E+00	1.68E+00	0.00E+00
-6.50E+00	0.00E+00	0.00E+00
-6.28E+00	-1.68E+00	0.00E+00
-5.63E+00	-3.25E+00	0.00E+00
-4.60E+00	-4.60E+00	0.00E+00
-3.25E+00	-5.63E+00	0.00E+00
-1.68E+00	-6.28E+00	0.00E+00
-3.98E-16	-6.50E+00	0.00E+00
1.68E+00	-6.28E+00	0.00E+00
3.25E+00	-5.63E+00	0.00E+00
4.60E+00	-4.60E+00	0.00E+00
5.63E+00	-3.25E+00	0.00E+00
6.28E+00	-1.68E+00	0.00E+00
